id,name,zone,x,y,description,exits,enemy_id,shop_item_ids
3_28,迷霧小徑,forest,3,28,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
4_28,森林空地,forest,4,28,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
5_28,幽暗森林,forest,5,28,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
6_28,灌木叢,forest,6,28,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
7_28,森林空地,forest,7,28,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
8_28,灌木叢,forest,8,28,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
9_28,灌木叢,forest,9,28,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
10_28,灌木叢,forest,10,28,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-10_29,幽暗森林,forest,-10,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-9_29,迷霧小徑,forest,-9,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-8_29,迷霧小徑,forest,-8,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
-7_29,迷霧小徑,forest,-7,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-6_29,灌木叢,forest,-6,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-5_29,灌木叢,forest,-5,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-4_29,迷霧小徑,forest,-4,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-3_29,森林空地,forest,-3,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-2_29,灌木叢,forest,-2,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
-1_29,迷霧小徑,forest,-1,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
0_29,灌木叢,forest,0,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
1_29,森林空地,forest,1,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
2_29,灌木叢,forest,2,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
3_29,幽暗森林,forest,3,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
4_29,幽暗森林,forest,4,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
5_29,森林空地,forest,5,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
6_29,森林空地,forest,6,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
7_29,幽暗森林,forest,7,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
8_29,古老樹林,forest,8,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
9_29,迷霧小徑,forest,9,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
10_29,迷霧小徑,forest,10,29,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-10_30,古老樹林,forest,-10,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
-9_30,幽暗森林,forest,-9,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
-8_30,灌木叢,forest,-8,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
-7_30,幽暗森林,forest,-7,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-6_30,森林空地,forest,-6,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-5_30,迷霧小徑,forest,-5,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-4_30,灌木叢,forest,-4,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-3_30,灌木叢,forest,-3,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
-2_30,幽暗森林,forest,-2,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-1_30,灌木叢,forest,-1,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
0_30,迷霧小徑,forest,0,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
1_30,幽暗森林,forest,1,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
2_30,幽暗森林,forest,2,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
3_30,森林空地,forest,3,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
4_30,幽暗森林,forest,4,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
5_30,古老樹林,forest,5,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
6_30,幽暗森林,forest,6,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
7_30,森林空地,forest,7,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
8_30,迷霧小徑,forest,8,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
9_30,古老樹林,forest,9,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
10_30,迷霧小徑,forest,10,30,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
-10_31,古老樹林,forest,-10,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-9_31,森林空地,forest,-9,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
-8_31,森林空地,forest,-8,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-7_31,幽暗森林,forest,-7,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-6_31,森林空地,forest,-6,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-5_31,迷霧小徑,forest,-5,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
-4_31,迷霧小徑,forest,-4,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-3_31,古老樹林,forest,-3,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
-2_31,森林空地,forest,-2,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
-1_31,古老樹林,forest,-1,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
0_31,迷霧小徑,forest,0,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
1_31,幽暗森林,forest,1,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
2_31,古老樹林,forest,2,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
3_31,古老樹林,forest,3,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
4_31,古老樹林,forest,4,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
5_31,古老樹林,forest,5,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
6_31,灌木叢,forest,6,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
7_31,迷霧小徑,forest,7,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
8_31,幽暗森林,forest,8,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
9_31,幽暗森林,forest,9,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
10_31,幽暗森林,forest,10,31,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-10_32,森林空地,forest,-10,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-9_32,森林空地,forest,-9,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-8_32,灌木叢,forest,-8,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-7_32,森林空地,forest,-7,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
-6_32,古老樹林,forest,-6,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-5_32,幽暗森林,forest,-5,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
-4_32,幽暗森林,forest,-4,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-3_32,灌木叢,forest,-3,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-2_32,幽暗森林,forest,-2,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-1_32,幽暗森林,forest,-1,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
0_32,古老樹林,forest,0,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
1_32,迷霧小徑,forest,1,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
2_32,幽暗森林,forest,2,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
3_32,幽暗森林,forest,3,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
4_32,森林空地,forest,4,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
5_32,幽暗森林,forest,5,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
6_32,森林空地,forest,6,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
7_32,古老樹林,forest,7,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
8_32,古老樹林,forest,8,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
9_32,迷霧小徑,forest,9,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
10_32,迷霧小徑,forest,10,32,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
-10_33,迷霧小徑,forest,-10,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-9_33,森林空地,forest,-9,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
-8_33,幽暗森林,forest,-8,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
-7_33,森林空地,forest,-7,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
-6_33,森林空地,forest,-6,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
-5_33,森林空地,forest,-5,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-4_33,幽暗森林,forest,-4,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-3_33,灌木叢,forest,-3,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
-2_33,灌木叢,forest,-2,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
-1_33,迷霧小徑,forest,-1,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
0_33,迷霧小徑,forest,0,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
1_33,幽暗森林,forest,1,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
2_33,灌木叢,forest,2,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
3_33,古老樹林,forest,3,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
4_33,古老樹林,forest,4,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
5_33,灌木叢,forest,5,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
6_33,灌木叢,forest,6,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
7_33,迷霧小徑,forest,7,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
8_33,森林空地,forest,8,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
9_33,幽暗森林,forest,9,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
10_33,迷霧小徑,forest,10,33,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-10_34,迷霧小徑,forest,-10,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
-9_34,幽暗森林,forest,-9,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-8_34,森林空地,forest,-8,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-7_34,迷霧小徑,forest,-7,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
-6_34,古老樹林,forest,-6,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
-5_34,森林空地,forest,-5,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
-4_34,迷霧小徑,forest,-4,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-3_34,迷霧小徑,forest,-3,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-2_34,灌木叢,forest,-2,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
-1_34,灌木叢,forest,-1,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
0_34,灌木叢,forest,0,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
1_34,森林空地,forest,1,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
2_34,古老樹林,forest,2,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
3_34,森林空地,forest,3,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
4_34,迷霧小徑,forest,4,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
5_34,森林空地,forest,5,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
6_34,森林空地,forest,6,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
7_34,森林空地,forest,7,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
8_34,森林空地,forest,8,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
9_34,幽暗森林,forest,9,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
10_34,灌木叢,forest,10,34,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
-10_35,灌木叢,forest,-10,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
-9_35,迷霧小徑,forest,-9,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-8_35,古老樹林,forest,-8,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-7_35,古老樹林,forest,-7,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-6_35,幽暗森林,forest,-6,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-5_35,幽暗森林,forest,-5,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-4_35,森林空地,forest,-4,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
-3_35,幽暗森林,forest,-3,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-2_35,古老樹林,forest,-2,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-1_35,灌木叢,forest,-1,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
0_35,迷霧小徑,forest,0,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
1_35,灌木叢,forest,1,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
2_35,森林空地,forest,2,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
3_35,幽暗森林,forest,3,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
4_35,幽暗森林,forest,4,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
5_35,森林空地,forest,5,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
6_35,幽暗森林,forest,6,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
7_35,迷霧小徑,forest,7,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
8_35,幽暗森林,forest,8,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
9_35,森林空地,forest,9,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
10_35,幽暗森林,forest,10,35,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-10_36,森林空地,forest,-10,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-9_36,古老樹林,forest,-9,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_bear,
-8_36,灌木叢,forest,-8,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
-7_36,幽暗森林,forest,-7,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-6_36,森林空地,forest,-6,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
-5_36,灌木叢,forest,-5,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_bear,
-4_36,古老樹林,forest,-4,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-3_36,迷霧小徑,forest,-3,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-2_36,灌木叢,forest,-2,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-1_36,灌木叢,forest,-1,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
0_36,森林空地,forest,0,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
1_36,迷霧小徑,forest,1,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_spider,
2_36,幽暗森林,forest,2,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
3_36,古老樹林,forest,3,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
4_36,幽暗森林,forest,4,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
5_36,灌木叢,forest,5,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
6_36,灌木叢,forest,6,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_spider,
7_36,幽暗森林,forest,7,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
8_36,森林空地,forest,8,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
9_36,灌木叢,forest,9,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_spider,
10_36,森林空地,forest,10,36,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_spider,
-10_37,古老樹林,forest,-10,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-9_37,幽暗森林,forest,-9,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-8_37,古老樹林,forest,-8,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-7_37,幽暗森林,forest,-7,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
-6_37,迷霧小徑,forest,-6,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-5_37,古老樹林,forest,-5,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_spider,
-4_37,迷霧小徑,forest,-4,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-3_37,迷霧小徑,forest,-3,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-2_37,迷霧小徑,forest,-2,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-1_37,灌木叢,forest,-1,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
0_37,灌木叢,forest,0,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
1_37,迷霧小徑,forest,1,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
2_37,幽暗森林,forest,2,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_spider,
3_37,古老樹林,forest,3,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
4_37,灌木叢,forest,4,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
5_37,古老樹林,forest,5,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
6_37,古老樹林,forest,6,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
7_37,迷霧小徑,forest,7,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
8_37,古老樹林,forest,8,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_spider,
9_37,森林空地,forest,9,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
10_37,灌木叢,forest,10,37,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-10_38,幽暗森林,forest,-10,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
-9_38,灌木叢,forest,-9,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
-8_38,幽暗森林,forest,-8,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
-7_38,幽暗森林,forest,-7,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-6_38,迷霧小徑,forest,-6,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_spider,
-5_38,古老樹林,forest,-5,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_spider,
-4_38,幽暗森林,forest,-4,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-3_38,森林空地,forest,-3,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-2_38,迷霧小徑,forest,-2,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
-1_38,森林空地,forest,-1,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_spider,
0_38,古老樹林,forest,0,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
1_38,迷霧小徑,forest,1,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
2_38,迷霧小徑,forest,2,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
3_38,迷霧小徑,forest,3,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
4_38,古老樹林,forest,4,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
5_38,森林空地,forest,5,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
6_38,迷霧小徑,forest,6,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
7_38,森林空地,forest,7,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
8_38,幽暗森林,forest,8,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_bear,
9_38,森林空地,forest,9,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
10_38,幽暗森林,forest,10,38,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
-10_39,迷霧小徑,forest,-10,39,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_bear,
-9_39,幽暗森林,forest,-9,39,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-8_39,灌木叢,forest,-8,39,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-7_39,灌木叢,forest,-7,39,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-6_39,森林空地,forest,-6,39,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-5_39,古老樹林,forest,-5,39,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-4_39,迷霧小徑,forest,-4,39,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-3_39,古老樹林,forest,-3,39,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-2_39,迷霧小徑,forest,-2,39,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_spider,
-1_39,幽暗森林,forest,-1,39,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
0_39,森林空地,forest,0,39,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_spider,
1_39,迷霧小徑,forest,1,39,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
2_39,幽暗森林,forest,2,39,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
3_39,迷霧小徑,forest,3,39,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
4_39,幽暗森林,forest,4,39,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_spider,
5_39,迷霧小徑,forest,5,39,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
6_39,幽暗森林,forest,6,39,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
7_39,灌木叢,forest,7,39,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
8_39,古老樹林,forest,8,39,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_spider,
